Time,Inj Gas Meter Volume Instantaneous,Inj Gas Meter Volume Setpoint,Inj Gas Valve Percent Open
2024-09-25 00:06:00,0.9224495434960462,1.0,0.11480552443585998
2024-09-25 01:04:00,0.9100978091851537,1.0,0.0812404141854864
2024-09-25 02:02:00,0.9243380351979609,1.0,0.21002020439924088
2024-09-25 03:08:00,0.9551763116999313,1.0,0.05190347615263887
2024-09-25 03:58:00,0.9237789476701591,1.0,0.013663886617333827
2024-09-25 06:02:00,0.9501452288299785,1.0,0.21080178986359915
2024-09-25 07:00:00,0.9296940678686909,1.0,0.21062311043766596
2024-09-25 07:02:00,0.9375306916614072,1.0,0.21062311043766596
2024-09-25 08:00:00,0.9694862033786318,1.0,0.0600323721392891
2024-09-25 08:08:00,0.9171332582400902,1.0,0.051203635351152875
2024-09-25 08:58:00,0.9422653723811936,1.0,0.039911753347851076
2024-09-25 09:06:00,0.9452403195269218,1.0,0.022622443952445236
2024-09-25 10:04:00,0.9122379431405985,1.0,0.13749045137774213
2024-09-25 10:58:00,0.9291482555858234,1.0,0.22371572400872067
2024-09-25 12:02:00,0.9193602882678319,1.0,0.3071211189685515
2024-09-25 13:02:00,0.9742737501180674,1.0,0.29170207108403134
2024-09-25 13:04:00,0.9483397955189349,1.0,0.2847526785470998
2024-09-25 14:00:00,0.9686079225721924,1.0,0.14469979820656595
2024-09-25 14:04:00,0.9122886945194618,1.0,0.13789682570753758
2024-09-25 15:00:00,0.8979086672546933,1.0,0.3900511577518527
2024-09-25 15:02:00,0.9057657325750075,1.0,0.4003267907327235
2024-09-25 16:02:00,0.9809252352302912,1.0,0.1839436569430189
2024-09-25 16:06:00,0.9684486196329828,1.0,0.14898857422587652
2024-09-25 18:02:00,0.9726334937484168,1.0,0.23894575693522027
2024-09-25 19:00:00,0.9320027856867954,1.0,0.23855566889841076
2024-09-25 19:04:00,0.9123077262865356,1.0,0.23855566889841076
2024-09-25 20:58:00,0.9147296948667328,1.0,0.22442637013920708
2024-09-25 22:06:00,0.9687956556819691,1.0,0.08162079308609273
2024-09-25 23:02:00,0.8718085958738188,1.0,0.13630640655786375
2024-09-26 02:04:00,0.9782261312270882,1.0,0.19655410228230466
2024-09-26 03:04:00,0.9376482500251009,1.0,0.19204546130768285
2024-09-26 05:04:00,1.0,1.0,0.1233027412023481
2024-09-26 06:00:00,0.9360429243884342,1.0,0.03711035435528364
2024-09-26 06:04:00,0.8873129071564612,1.0,0.04933838500733974
2024-09-26 07:04:00,0.954872743267101,1.0,0.012620467673430969
2024-09-26 07:58:00,0.9532304897367083,1.0,0.18558653674798434
2024-09-26 08:04:00,0.9703875102736298,1.0,0.18558653674798434
2024-09-26 09:58:00,0.9430108224182631,1.0,0.32638936956073056
2024-09-26 10:02:00,0.9707058811919619,1.0,0.18124913674817225
2024-09-26 11:02:00,0.9504706485509306,1.0,0.07103164896524092
2024-09-26 11:04:00,0.9485075570212887,1.0,0.06742556616008984
2024-09-26 12:02:00,0.9097161165232859,1.0,0.2276256088176496
2024-09-26 12:08:00,0.9050895174436717,1.0,0.24366601531934604
2024-09-26 13:02:00,0.9715909758409338,1.0,0.10162419754772274
2024-09-26 13:04:00,0.9744250644143077,1.0,0.09907844637534453
2024-09-26 13:58:00,0.9057300186417333,1.0,0.2518310334686452
2024-09-26 14:08:00,0.8882720142329421,1.0,0.34970593845221964
2024-09-26 14:58:00,0.5305939180111473,1.0,1.0
2024-09-26 15:58:00,0.8792723380079426,1.0,0.8495982766596438
2024-09-26 17:02:00,0.9733092389595777,1.0,0.44144498255330855
2024-09-26 17:04:00,0.9786273255762044,1.0,0.43958427357965507
2024-09-26 17:58:00,0.9816453878979575,1.0,0.14975590918387197
2024-09-26 18:02:00,0.9604523404609258,1.0,0.14528954993142534
2024-09-26 19:00:00,0.9712723699625142,1.0,0.059915862504850675
2024-09-26 19:06:00,0.9467425368452661,1.0,0.05282694028474079
2024-09-26 20:00:00,0.936672382462391,1.0,0.020320439078458884
2024-09-26 20:06:00,0.9407062947217154,1.0,0.020320439078458884
2024-09-26 21:00:00,0.9613164061820818,1.0,0.1918154174192552
2024-09-26 21:06:00,0.9825901624091116,1.0,0.1498548797335562
2024-09-26 22:08:00,0.9188238743884575,1.0,0.19921691118551993
2024-09-26 23:02:00,0.9775187838841813,1.0,0.19400639362278876
2024-09-27 00:06:00,0.9502965431262191,1.0,0.051561620598903325
2024-09-27 03:06:00,0.916163891239795,1.0,0.19204076333855222
2024-09-27 04:02:00,0.8717761713817671,1.0,0.13709691816357011
2024-09-27 04:56:00,0.8807873606510459,1.0,0.1281884724991849
2024-09-27 05:06:00,0.8961961998182039,1.0,0.19485813542616368
2024-09-27 05:58:00,0.9119389564294711,1.0,0.06799965798784734
2024-09-27 06:06:00,0.8916471375674087,1.0,0.1293999221389916
2024-09-27 07:04:00,0.9806359993627881,1.0,0.05025229660220944
2024-09-27 08:02:00,0.9282572869346681,1.0,0.0
2024-09-27 09:04:00,0.9239790553445357,1.0,0.1589783879848077
2024-09-27 09:58:00,0.930326697903827,1.0,0.23223752681365886
2024-09-27 10:04:00,0.9511185509917428,1.0,0.10640743481802728
2024-09-27 10:26:00,0.8960897237386283,0.0,0.24877516114817116
2024-09-27 11:00:00,0.9200083081886877,0.0,0.0869816456610027
2024-09-27 11:08:00,0.8448314184869417,0.0,0.18824535237743856
2024-09-27 13:00:00,0.9257250045934696,0.0,0.22376724507018605
2024-09-27 13:04:00,0.9242866964188791,0.0,0.15452638363803836
2024-09-27 14:04:00,0.8928661888205051,0.0,0.11286792536743602
2024-09-27 15:06:00,0.8721663226067788,0.0,0.1916145009394372
2024-09-27 16:08:00,0.864519546564625,0.0,0.04828102875501628
2024-09-27 16:58:00,0.9113630692554254,0.0,0.1834654036855255
2024-09-27 17:02:00,0.9054834280300804,0.0,0.17180606219672656
2024-09-27 18:02:00,0.9120628978755376,0.0,0.16768633476663156
2024-09-27 18:58:00,0.8258829447641728,0.0,0.2606325220358242
2024-09-27 19:04:00,0.8531240998091651,0.0,0.3220157168991274
2024-09-27 19:58:00,0.07576358503980929,0.0,1.0
2024-09-27 21:00:00,0.0,0.0,1.0
2024-09-27 23:08:00,0.8952156722137609,0.0,0.05070659021713694
2024-09-28 00:04:00,0.8512098799776882,0.0,0.2694369859834525
2024-09-28 02:06:00,0.8772345291705297,0.0,0.08261973792222607
2024-09-28 03:06:00,0.8246533986271751,0.0,0.1262646541402106
2024-09-28 04:02:00,0.8622344422352972,0.0,0.224103932857878
2024-09-28 05:02:00,0.8773146505603092,0.0,0.2234350986526538
